Code Constraint, Found
(!definedEx(__UCLIBC_HAS_RPC__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_REENTRANT_RPC__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_REENTRANT_RPC__) || !definedEx(__UCLIBC_HAS_RPC__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_RPC__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_RPC__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
(definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_NEW__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)))) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_RPC__) || !definedEx(__UCLIBC_HAS_THREADS__)),1
(!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_TLS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__)))) && (!definedEx(__UCLIBC_HAS_TLS__) || ((definedEx(__LINUXTHREADS_OLD__) || (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__))))) || !definedEx(__UCLIBC_HAS_RPC__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || !definedEx(__LINUXTHREADS_NEW__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__LINUXTHREADS_NEW__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || definedEx(__LINUXTHREADS_NEW__) || !definedEx(__UCLIBC_HAS_LOCALE__)) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_XLOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__LINUXTHREADS_NEW__) && definedEx(__UCLIBC_HAS_LOCALE__)) || (definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_LOCALE__) && !definedEx(__LINUXTHREADS_NEW__)))) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_LOCALE__)),0
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (!definedEx(__UCLIBC_HAS_CTYPE_CHECKED__) && !definedEx(__UCLIBC_HAS_CTYPE_UNSAFE__) && !definedEx(__UCLIBC_HAS_CTYPE_ENFORCED__)) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__)) || definedEx(__UCLIBC_HAS_LOCALE__)),1
(definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)))),0
!definedEx(__UCLIBC_HAS_LFS__),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_LFS__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_LFS__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_LFS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_LFS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_BSD_ERR__) || (((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_BSD_ERR__) || !definedEx(__UCLIBC_HAS_THREADS__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__UCLIBC_HAS_TLS__))) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || !definedEx(__LINUXTHREADS_OLD__) || definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),0
(!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__) || !definedEx(__UCLIBC_HAS_BSD_ERR__) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)))),1
(!definedEx(__UCLIBC_HAS_LFS__) || ((!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__LINUXTHREADS_OLD__) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && (definedEx(__LINUXTHREADS_OLD__) || definedEx(__LINUXTHREADS_NEW__))))) || !definedEx(__UCLIBC_HAS_THREADS__) || definedEx(__LINUXTHREADS_NEW__)) && ((definedEx(__UCLIBC_HAS_THREADS__) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || (!definedEx(__LINUXTHREADS_OLD__) && !definedEx(__LINUXTHREADS_NEW__)))) || (!definedEx(__UCLIBC_HAS_THREADS__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__)) || (definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && !definedEx(__LINUXTHREADS_NEW__) && !definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS__))))),0
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || definedEx(__UCLIBC_HAS_FNMATCH_OLD__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__)) || !definedEx(__UCLIBC_HAS_FNMATCH__)),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_FNMATCH_OLD__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__)) || !definedEx(__UCLIBC_HAS_FNMATCH__)),1
((!definedEx(__UCLIBC_HAS_FTW__) && !definedEx(__UCLIBC_HAS_NFTW__)) || ((!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_NFTW__) || definedEx(__UCLIBC_HAS_FTW__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__)) && (!definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_FTW__))) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_LFS__) || ((!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_NFTW__) || definedEx(__UCLIBC_HAS_FTW__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__)) && (!definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_HAS_FTW__))) || (!definedEx(__UCLIBC_HAS_FTW__) && !definedEx(__UCLIBC_HAS_NFTW__)) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_GLOB__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_LFS__) || !definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_GLOB__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_LFS__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_GLOB__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(definedEx(__UCLIBC_HAS_GNU_GLOB__) || !definedEx(__UCLIBC_HAS_CTYPE_TABLES__) || !definedEx(__UCLIBC_HAS_XLOCALE__) || !definedEx(__UCLIBC_SUSV4_LEGACY__) || !definedEx(__UCLIBC_HAS_GLOB__) || (definedEx(__UCLIBC_HAS_LOCALE__) && definedEx(__UCLIBC_HAS_CTYPE_TABLES__) && definedEx(__UCLIBC_HAS_XLOCALE__) && definedEx(__UCLIBC_SUSV4_LEGACY__))),1
(!definedEx(__UCLIBC_HAS_THREADS__) || (definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_TLS__)) || ((definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || !definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && (!definedEx(__UCLIBC_HAS_THREADS_NATIVE__) || !definedEx(__LINUXTHREADS_NEW__) || definedEx(__LINUXTHREADS_OLD__) || !definedEx(__UCLIBC_HAS_THREADS__)) && ((definedEx(__LINUXTHREADS_OLD__) && !definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__)) || (definedEx(__UCLIBC_HAS_THREADS__) && definedEx(__LINUXTHREADS_NEW__)) || (!definedEx(__LINUXTHREADS_OLD__) && definedEx(__UCLIBC_HAS_THREADS_NATIVE__) && definedEx(__UCLIBC_HAS_THREADS__))))),1
